match_group_id,source,source_id,country,start_date,end_date
148,EM-DAT,2022-0340-BGD,Bangladesh,2022-05-17,2022-09-30
149,DFO,DFO-5228,Cuba,2022-06-02,2022-06-03
149,EM-DAT,2022-0366-CUB,Cuba,2022-06-02,2022-06-06
150,DFO,DFO-5226,Guyana • Suriname • French Guiana,2022-05-25,2022-05-30
150,EM-DAT,2022-0315-SUR,Suriname,2022-03-01,2022-06-24
150,EM-DAT,2022-0375-GUY,Guyana,2022-05-15,2022-06-02
151,DFO,DFO-5224,Brazil,2022-05-23,2022-05-29
151,EM-DAT,2022-0318-BRA,Brazil,2022-05-24,2022-05-30
152,DFO,DFO-5222,Colombia,2022-05-20,2022-05-24
152,EM-DAT,2022-0328-COL,Colombia,2022-05-25,2022-05-27
153,DFO,DFO-5217,United States of America,2022-05-07,2022-05-07
153,EM-DAT,2022-0266-USA,United States of America,2022-04-01,2022-05-05
154,DFO,DFO-5215,Afghanistan,2022-05-02,2022-05-03
154,EM-DAT,2022-0264-AFG,Afghanistan,2022-05-02,2022-05-07
155,DFO,DFO-5209,Brazil,2022-04-26,2022-04-26
155,DFO,DFO-5216,Brazil,2022-05-02,2022-05-05
155,EM-DAT,2022-0265-BRA,Brazil,2022-05-03,2022-05-05
156,DFO,DFO-5212,United Republic of Tanzania,2022-04-29,2022-05-03
156,EM-DAT,2022-0258-TZA,United Republic of Tanzania,2022-04-26,2022-05-05
157,DFO,DFO-5213,Canada,2022-04-28,2022-05-02
157,EM-DAT,2022-0266-CAN,Canada,2022-04-22,2022-04-25
158,DFO,DFO-5218,Democratic Republic of the Congo,2022-04-26,2022-05-04
158,EM-DAT,2022-0232-COD,Democratic Republic of the Congo,2022-04-23,2022-04-23
159,DFO,DFO-5208,Uzbekistan,2022-04-20,2022-04-20
159,EM-DAT,2022-0230-UZB,Uzbekistan,2022-04-20,2022-04-20
160,DFO,DFO-5210,Venezuela (Bolivarian Republic of),2022-04-20,2022-04-28
160,EM-DAT,2022-0250-VEN,Venezuela (Bolivarian Republic of),2022-04-25,2022-06-29
161,DFO,DFO-5206,South Africa,2022-04-10,2022-04-13
161,EM-DAT,2022-0205-ZAF,South Africa,2022-04-08,2022-04-18
162,DFO,DFO-5205,Philippines,2022-04-03,2022-04-06
162,DFO,DFO-5207,Philippines,2022-04-10,2022-04-14
162,EM-DAT,2022-0195-PHL,Philippines,2022-04-03,2022-04-07
163,DFO,DFO-5204,Brazil,2022-03-20,2022-03-21
163,EM-DAT,2022-0149-BRA,Brazil,2022-03-20,2022-03-22
164,DFO,DFO-5198,Indonesia,2022-03-01,2022-03-07
164,DFO,DFO-5203,Indonesia,2022-03-14,2022-03-17
164,EM-DAT,2022-0120-IDN,Indonesia,2022-02-26,2022-03-05
164,EM-DAT,2022-0136-IDN,Indonesia,2022-03-14,2022-03-17
165,DFO,DFO-5197,Haiti • Dominican Republic,2022-03-05,2022-03-06
165,EM-DAT,2022-0130-DOM,Dominican Republic,2022-03-05,2022-03-06
165,EM-DAT,2022-0130-HTI,Haiti,2022-03-05,2022-03-06
166,DFO,DFO-5195,Malaysia,2022-02-25,2022-02-28
166,DFO,DFO-5199,Malaysia,2022-03-05,2022-03-07
166,EM-DAT,2022-0119-MYS,Malaysia,2022-02-25,2022-02-28
166,EM-DAT,2022-0131-MYS,Malaysia,2022-03-06,2022-03-07
167,DFO,DFO-5196,Australia,2022-02-22,2022-02-28
167,EM-DAT,2022-0103-AUS,Australia,2022-02-22,2022-03-03
168,DFO,DFO-5194,Bolivia (Plurinational State of),2022-02-20,2022-02-22
168,EM-DAT,2022-0102-BOL,Bolivia (Plurinational State of),2022-02-20,2022-02-22
169,DFO,DFO-5163,Brazil,2021-12-09,2021-12-13
169,DFO,DFO-5170,Brazil,2021-12-23,2021-12-29
169,DFO,DFO-5178,Brazil,2022-01-09,2022-01-12
169,DFO,DFO-5184,Brazil,2022-01-20,2022-01-28
169,DFO,DFO-5189,Brazil,2022-02-07,2022-02-11
169,DFO,DFO-5191,Brazil,2022-02-15,2022-02-17
169,DFO,DFO-5193,Brazil,2022-02-15,2022-02-16
169,EM-DAT,2021-0790-BRA,Brazil,2021-11-15,2022-01-16
169,EM-DAT,2022-0065-BRA,Brazil,2022-01-01,2022-02-04
169,EM-DAT,2022-0020-BRA,Brazil,2022-01-01,2022-01-14
169,EM-DAT,2022-0089-BRA,Brazil,2022-02-13,2022-02-16
170,DFO,DFO-5190,Honduras,2022-02-14,2022-02-14
170,EM-DAT,2022-0086-HND,Honduras,2022-02-14,2022-02-15
171,DFO,DFO-5185,Ecuador,2022-01-31,2022-01-31
171,EM-DAT,2022-0068-ECU,Ecuador,2022-01-28,2022-02-07
172,DFO,DFO-5186,Haiti • Dominican Republic,2022-01-30,2022-01-31
172,EM-DAT,2022-0069-HTI,Haiti,2022-01-30,2022-01-31
173,DFO,DFO-5182,Iran (Islamic Republic of),2022-01-18,2022-01-19
173,EM-DAT,2022-0044-IRN,Iran (Islamic Republic of),2022-01-15,2022-01-21
174,DFO,DFO-5179,Madagascar,2022-01-17,2022-01-18
174,EM-DAT,2022-0032-MDG,Madagascar,2022-01-17,2022-01-18
175,DFO,DFO-5175,South Africa,2022-01-08,2022-01-09
175,DFO,DFO-5180,South Africa,2022-01-17,2022-01-18
175,EM-DAT,2022-0009-ZAF,South Africa,2022-01-08,2022-01-09
175,EM-DAT,2022-0035-ZAF,South Africa,2022-01-15,2022-01-16
176,DFO,DFO-5176,Australia,2022-01-07,2022-01-10
176,EM-DAT,2022-0046-AUS,Australia,2022-01-08,2022-01-13
177,DFO,DFO-5173,Indonesia,2021-12-30,2022-01-03
177,DFO,DFO-5171,Indonesia,2022-01-01,2022-01-03
177,DFO,DFO-5174,Indonesia,2022-01-06,2022-01-07
177,EM-DAT,2021-0835-IDN,Indonesia,2021-12-31,2022-01-04
177,EM-DAT,2022-0011-IDN,Indonesia,2022-01-10,2022-01-11
178,DFO,DFO-5172,Oman • Iran (Islamic Republic of),2022-01-01,2022-01-04
178,EM-DAT,2022-0002-IRN,Iran (Islamic Republic of),2022-01-01,2022-01-04
179,DFO,DFO-5167,Iraq,2021-12-16,2021-12-17
179,EM-DAT,2021-0818-IRQ,Iraq,2021-12-16,2021-12-17
180,DFO,DFO-5169,Malaysia,2021-12-16,2021-12-23
180,EM-DAT,2021-0821-MYS,Malaysia,2021-12-17,2022-01-03
181,DFO,DFO-5162,Indonesia,2021-12-05,2021-12-05
181,EM-DAT,2021-0788-IDN,Indonesia,2021-12-05,2021-12-07
182,DFO,DFO-5160,Australia,2021-12-01,2021-12-01
182,EM-DAT,2021-0807-AUS,Australia,2021-11-15,2021-12-01
183,DFO,DFO-5166,Congo,2021-11-29,2021-12-16
183,EM-DAT,2021-0810-COG,Congo,2021-11-29,2021-12-08
184,DFO,DFO-5161,Thailand,2021-11-27,2021-12-01
184,EM-DAT,2021-0779-THA,Thailand,2021-11-29,2021-12-02
185,DFO,DFO-5159,Viet Nam,2021-11-26,2021-12-01
185,EM-DAT,2021-0763-VNM,Viet Nam,2021-11-27,2021-11-30
186,DFO,DFO-5158,Spain,2021-11-24,2021-11-24
186,EM-DAT,2021-0766-ESP,Spain,2021-11-22,2021-12-01
187,DFO,DFO-5152,Colombia,2021-11-11,2021-11-14
187,DFO,DFO-5155,Colombia,2021-11-19,2021-11-22
187,EM-DAT,2021-0774-COL,Colombia,2021-11-19,2021-11-20
188,DFO,DFO-5145,India,2021-11-06,2021-11-09
188,DFO,DFO-5147,India,2021-11-07,2021-11-11
188,DFO,DFO-5153,India,2021-11-16,2021-11-18
188,DFO,DFO-5156,India,2021-11-18,2021-11-21
188,EM-DAT,2021-0722-IND,India,2021-11-06,2021-11-08
188,EM-DAT,2021-0748-IND,India,2021-11-18,2021-11-19
189,DFO,DFO-5157,Indonesia,2021-11-18,2021-11-22
189,EM-DAT,2021-0768-IDN,Indonesia,2021-11-19,2021-11-25
190,DFO,DFO-5150,Canada • United States of America,2021-11-14,2021-11-17
190,EM-DAT,2021-0741-CAN,Canada,2021-11-13,2021-11-16
190,EM-DAT,2021-0741-USA,United States of America,2021-11-13,2021-11-15
191,DFO,DFO-5148,Egypt,2021-11-12,2021-11-12
191,EM-DAT,2021-0737-EGY,Egypt,2021-11-12,2021-11-14
192,DFO,DFO-5151,Bolivia (Plurinational State of),2021-11-12,2021-11-12
192,EM-DAT,2021-0747-BOL,Bolivia (Plurinational State of),2021-11-11,2021-11-12
193,DFO,DFO-5143,Sri Lanka,2021-10-25,2021-10-31
193,DFO,DFO-5146,Sri Lanka,2021-11-07,2021-11-12
193,EM-DAT,2021-0714-LKA,Sri Lanka,2021-10-25,2021-11-04
193,EM-DAT,2021-0722-LKA,Sri Lanka,2021-11-06,2021-11-07
194,DFO,DFO-5141,Indonesia,2021-10-23,2021-10-28
194,DFO,DFO-5144,Indonesia,2021-11-04,2021-11-04
194,EM-DAT,2021-0695-IDN,Indonesia,2021-10-27,2021-10-28
194,EM-DAT,2021-0719-IDN,Indonesia,2021-11-04,2021-11-04
195,DFO,DFO-5142,Peru,2021-10-31,2021-11-01
195,EM-DAT,2021-0712-PER,Peru,2021-10-31,2021-11-01
196,DFO,DFO-5140,Iraq,2021-10-30,2021-10-30
196,EM-DAT,2021-0705-IRQ,Iraq,2021-10-29,2021-10-30
197,DFO,DFO-5075,India,2021-05-25,2021-05-28
197,DFO,DFO-5083,India,2021-06-15,2021-06-21
197,DFO,DFO-5091,India,2021-06-30,2021-07-04
197,DFO,DFO-5105,India,2021-07-22,2021-07-30
197,DFO,DFO-5101,India,2021-07-27,2021-07-29
197,DFO,DFO-5108,India,2021-08-07,2021-08-17
197,DFO,DFO-5121,India,2021-09-12,2021-09-19
197,DFO,DFO-5122,India,2021-09-14,2021-09-20
197,DFO,DFO-5126,India,2021-09-15,2021-09-26
197,DFO,DFO-5130,India,2021-10-01,2021-10-09
197,DFO,DFO-5136,India,2021-10-11,2021-10-17
197,DFO,DFO-5138,India,2021-10-17,2021-10-19
197,EM-DAT,2021-0435-IND,India,2021-06-01,2021-09-30
197,EM-DAT,2021-0316-IND,India,2021-06-01,2021-06-30
197,EM-DAT,2021-0366-IND,India,2021-07-01,2021-07-01
197,EM-DAT,2021-0458-IND,India,2021-07-28,2021-07-29
197,EM-DAT,2021-0585-IND,India,2021-09-13,2021-09-15
197,EM-DAT,2021-0677-IND,India,2021-10-11,2021-10-20
197,EM-DAT,2021-0681-IND,India,2021-10-18,2021-10-19
198,DFO,DFO-5137,Nepal,2021-10-13,2021-10-20
198,EM-DAT,2021-0681-NPL,Nepal,2021-10-16,2021-10-22
199,DFO,DFO-5135,Philippines,2021-10-12,2021-10-14
199,EM-DAT,2021-0682-PHL,Philippines,2021-10-10,2021-10-10
200,DFO,DFO-5128,United States of America,2021-10-06,2021-10-09
200,EM-DAT,2021-0733-USA,United States of America,2021-10-04,2021-10-07
201,DFO,DFO-5134,Indonesia,2021-10-03,2021-10-04
201,EM-DAT,2021-0653-IDN,Indonesia,2021-10-05,2021-10-06
202,DFO,DFO-5132,China,2021-10-02,2021-10-11
202,EM-DAT,2021-0669-CHN,China,2021-10-02,2021-10-07
203,DFO,DFO-5129,Mexico,2021-10-01,2021-10-09
203,EM-DAT,2021-0647-MEX,Mexico,2021-10-01,2021-10-06
204,DFO,DFO-5127,Thailand,2021-09-23,2021-09-28
204,EM-DAT,2021-0612-THA,Thailand,2021-09-19,2021-10-06
205,DFO,DFO-5099,Pakistan,2021-07-28,2021-07-29
205,DFO,DFO-5123,Pakistan,2021-09-19,2021-09-20
205,EM-DAT,2021-0846-PAK,Pakistan,2021-07-01,2021-09-30
205,EM-DAT,2021-0456-PAK,Pakistan,2021-07-28,2021-07-29
205,EM-DAT,2021-0596-PAK,Pakistan,2021-09-11,2021-09-13
206,DFO,DFO-5120,Colombia,2021-09-05,2021-09-26
206,EM-DAT,2021-0638-COL,Colombia,2021-09-15,2021-10-22
206,EM-DAT,2021-0625-COL,Colombia,2021-09-22,2021-09-29
207,DFO,DFO-5117,United States of America,2021-08-21,2021-08-23
207,DFO,DFO-5118,United States of America,2021-08-29,2021-08-29
207,EM-DAT,2021-0566-USA,United States of America,2021-08-10,2021-08-16
207,EM-DAT,2021-0533-USA,United States of America,2021-08-21,2021-08-22
208,DFO,DFO-5111,Japan,2021-08-12,2021-08-17
208,EM-DAT,2021-0508-JPN,Japan,2021-08-11,2021-08-16
209,DFO,DFO-5113,Türkiye,2021-08-11,2021-08-17
209,EM-DAT,2021-0501-TUR,Türkiye,2021-08-10,2021-08-16
210,DFO,DFO-5107,Nigeria,2021-08-10,2021-08-17
210,EM-DAT,2021-0521-NGA,Nigeria,2021-07-01,2021-08-31
211,DFO,DFO-5112,Niger,2021-08-10,2021-08-28
211,EM-DAT,2021-0461-NER,Niger,2021-06-15,2021-08-31
212,DFO,DFO-5116,Sudan,2021-08-01,2021-09-22
212,EM-DAT,2021-0473-SDN,Sudan,2021-07-20,2021-09-24
213,DFO,DFO-5097,Afghanistan,2021-07-28,2021-07-29
213,EM-DAT,2021-0453-AFG,Afghanistan,2021-07-28,2021-07-29
214,DFO,DFO-5100,Myanmar • Bangladesh,2021-07-25,2021-07-29
214,DFO,DFO-5106,Bangladesh,2021-07-27,2021-07-30
214,EM-DAT,2021-0451-MMR,Myanmar,2021-07-21,2021-07-29
214,EM-DAT,2021-0455-BGD,Bangladesh,2021-07-27,2021-08-03
215,DFO,DFO-5102,United States of America,2021-07-22,2021-07-28
215,EM-DAT,2021-0442-USA,United States of America,2021-07-16,2021-07-21
215,EM-DAT,2021-0488-USA,United States of America,2021-07-22,2021-07-28
215,EM-DAT,2021-0562-USA,United States of America,2021-07-30,2021-08-02
216,DFO,DFO-5103,Costa Rica,2021-07-22,2021-07-28
216,EM-DAT,2021-0446-CRI,Costa Rica,2021-07-22,2021-07-28
217,DFO,DFO-5104,Panama,2021-07-22,2021-07-28
217,EM-DAT,2021-0445-PAN,Panama,2021-07-22,2021-07-28
218,DFO,DFO-5089,China,2021-06-28,2021-07-04
218,DFO,DFO-5096,China,2021-07-20,2021-07-29
218,EM-DAT,2021-0428-CHN,China,2021-06-01,2021-08-30
218,EM-DAT,2021-0380-CHN,China,2021-06-28,2021-07-02
219,DFO,DFO-5095,Germany • Belgium • Luxembourg • Netherlands (Kingdom of the) • France,2021-07-14,2021-07-19
219,EM-DAT,2021-0411-DEU,Germany,2021-07-12,2021-07-15
219,EM-DAT,2021-0411-LUX,Luxembourg,2021-07-14,2021-07-15
219,EM-DAT,2021-0411-BEL,Belgium,2021-07-14,2021-07-15
219,EM-DAT,2021-0411-NLD,Netherlands (Kingdom of the),2021-07-15,2021-07-16
219,EM-DAT,2021-0411-FRA,France,2021-07-15,2021-07-16
220,DFO,DFO-5093,Indonesia,2021-07-05,2021-07-07
220,EM-DAT,2021-0379-IDN,Indonesia,2021-07-05,2021-07-07
221,DFO,DFO-5094,Russian Federation,2021-07-04,2021-07-06
221,EM-DAT,2021-0483-RUS,Russian Federation,2021-06-24,2021-08-11
221,EM-DAT,2021-0397-RUS,Russian Federation,2021-07-04,2021-07-07
222,DFO,DFO-5090,Nepal,2021-07-01,2021-07-04
222,EM-DAT,2021-0381-NPL,Nepal,2021-07-01,2021-07-07
223,DFO,DFO-5124,Chad,2021-07-01,2021-09-22
223,EM-DAT,2021-0382-TCD,Chad,2021-06-26,2021-08-31
224,DFO,DFO-5078,Chile,2021-06-01,2021-06-02
224,EM-DAT,2021-0392-CHL,Chile,2021-06-01,2021-06-02
225,DFO,DFO-5080,New Zealand,2021-05-29,2021-06-02
225,EM-DAT,2021-0298-NZL,New Zealand,2021-05-29,2021-06-01
226,DFO,DFO-5072,Indonesia,2021-05-24,2021-05-28
226,EM-DAT,2021-0302-IDN,Indonesia,2021-05-25,2021-05-25
227,DFO,DFO-5073,Brazil,2021-05-01,2021-05-28
227,DFO,DFO-5077,Brazil,2021-05-15,2021-06-02
227,EM-DAT,2021-0232-BRA,Brazil,2021-04-19,2021-06-05
227,EM-DAT,2021-0332-BRA,Brazil,2021-06-08,2021-06-09
228,DFO,DFO-5087,Guyana • Suriname,2021-05-15,2021-06-18
228,EM-DAT,2021-0326-GUY,Guyana,2021-05-11,2021-06-15
229,DFO,DFO-5088,Nepal • Bhutan,2021-05-15,2021-06-21
229,EM-DAT,2021-0308-NPL,Nepal,2021-06-16,2021-06-17
229,EM-DAT,2021-0308-BTN,Bhutan,2021-06-16,2021-06-17
230,DFO,DFO-5065,Somalia,2021-05-07,2021-06-01
230,EM-DAT,2021-0239-SOM,Somalia,2021-05-01,2021-05-31
231,DFO,DFO-5066,Iran (Islamic Republic of),2021-05-05,2021-05-09
231,EM-DAT,2021-0259-IRN,Iran (Islamic Republic of),2021-05-01,2021-05-07
232,DFO,DFO-5063,Uganda,2021-05-04,2021-05-09
232,EM-DAT,2021-0240-UGA,Uganda,2021-05-06,2021-05-10
233,DFO,DFO-5061,Afghanistan,2021-05-02,2021-05-05
233,EM-DAT,2021-0263-AFG,Afghanistan,2021-05-02,2021-05-06
234,DFO,DFO-5062,Yemen,2021-05-01,2021-05-04
234,EM-DAT,2021-0270-YEM,Yemen,2021-05-01,2021-05-17
235,DFO,DFO-5055,Rwanda,2021-04-27,2021-04-28
235,EM-DAT,2021-0282-RWA,Rwanda,2021-04-28,2021-05-02
236,DFO,DFO-5056,Philippines,2021-04-26,2021-04-27
236,EM-DAT,2021-0226-PHL,Philippines,2021-04-26,2021-04-27
237,DFO,DFO-5068,Ethiopia,2021-04-26,2021-05-10
237,EM-DAT,2021-0343-ETH,Ethiopia,2021-05-01,2021-05-31
238,DFO,DFO-5058,Kenya,2021-04-23,2021-05-24
238,EM-DAT,2021-0227-KEN,Kenya,2021-04-07,2021-05-30
239,DFO,DFO-5051,Colombia,2021-04-01,2021-04-06
239,DFO,DFO-5060,Colombia,2021-04-21,2021-04-30
239,EM-DAT,2021-0182-COL,Colombia,2021-04-01,2021-04-05
239,EM-DAT,2021-0219-COL,Colombia,2021-04-11,2021-04-16
239,EM-DAT,2021-0214-COL,Colombia,2021-04-14,2021-04-14
239,EM-DAT,2021-0229-COL,Colombia,2021-04-27,2021-04-29
240,DFO,DFO-5057,Venezuela (Bolivarian Republic of),2021-04-20,2021-04-30
240,EM-DAT,2021-0269-VEN,Venezuela (Bolivarian Republic of),2021-04-30,2021-05-04
241,DFO,DFO-5059,Angola,2021-04-19,2021-04-30
241,EM-DAT,2021-0238-AGO,Angola,2021-04-19,2021-04-19
242,DFO,DFO-5049,Indonesia,2021-03-25,2021-03-26
242,DFO,DFO-5053,Indonesia,2021-03-31,2021-04-04
242,DFO,DFO-5052,Indonesia • Timor-Leste,2021-04-03,2021-04-10
242,EM-DAT,2021-0165-IDN,Indonesia,2021-03-17,2021-03-18
242,EM-DAT,2021-0185-IDN,Indonesia,2021-03-25,2021-03-31
243,DFO,DFO-5050,Haiti,2021-04-02,2021-04-07
243,EM-DAT,2021-0184-HTI,Haiti,2021-04-03,2021-04-12
244,DFO,DFO-5054,Peru,2021-04-01,2021-04-15
244,EM-DAT,2021-0170-PER,Peru,2021-03-20,2021-03-31
244,EM-DAT,2021-0212-PER,Peru,2021-04-01,2021-04-15
244,EM-DAT,2021-0235-PER,Peru,2021-04-20,2021-04-21
245,DFO,DFO-5047,Brazil,2021-03-23,2021-03-24
245,EM-DAT,2021-0202-BRA,Brazil,2021-03-26,2021-03-26
246,DFO,DFO-5045,Australia,2021-03-18,2021-03-22
246,EM-DAT,2021-0169-AUS,Australia,2021-03-18,2021-03-19
247,DFO,DFO-5046,Angola,2021-03-16,2021-03-19
247,EM-DAT,2021-0164-AGO,Angola,2021-03-15,2021-03-16
248,DFO,DFO-5044,United States of America,2021-02-28,2021-03-02
248,DFO,DFO-5037,United States of America,2021-03-09,2021-03-11
248,EM-DAT,2021-0117-USA,United States of America,2021-02-25,2021-03-01
248,EM-DAT,2021-0150-USA,United States of America,2021-03-08,2021-03-10
249,DFO,DFO-5039,Algeria,2021-03-06,2021-03-07
249,EM-DAT,2021-0132-DZA,Algeria,2021-03-06,2021-03-07
250,DFO,DFO-5043,Peru,2021-02-23,2021-03-01
250,DFO,DFO-5042,Peru,2021-03-02,2021-03-05
250,EM-DAT,2021-0098-PER,Peru,2021-02-12,2021-02-20
250,EM-DAT,2021-0094-PER,Peru,2021-02-16,2021-02-19
250,EM-DAT,2021-0145-PER,Peru,2021-03-03,2021-03-04
251,DFO,DFO-5040,Morocco,2021-03-01,2021-03-23
251,EM-DAT,2021-0071-MAR,Morocco,2021-02-01,2021-02-28
251,EM-DAT,2021-0118-MAR,Morocco,2021-03-01,2021-03-02
252,DFO,DFO-5034,Australia,2021-02-22,2021-02-28
252,DFO,DFO-5035,Australia,2021-02-24,2021-02-28
252,EM-DAT,2021-0103-AUS,Australia,2021-02-23,2021-02-26
253,DFO,DFO-5027,Indonesia,2021-02-19,2021-02-22
253,DFO,DFO-5033,Indonesia,2021-02-22,2021-02-28
253,EM-DAT,2021-0088-IDN,Indonesia,2021-02-19,2021-02-23
253,EM-DAT,2021-0104-IDN,Indonesia,2021-02-23,2021-02-26
254,DFO,DFO-5028,Brazil,2021-02-18,2021-02-22
254,DFO,DFO-5030,Brazil,2021-02-18,2021-02-22
254,EM-DAT,2021-0087-BRA,Brazil,2021-02-10,2021-02-22
255,DFO,DFO-5024,South Africa,2021-02-14,2021-02-24
255,EM-DAT,2021-0075-ZAF,South Africa,2021-02-01,2021-02-15
256,DFO,DFO-5031,Madagascar,2021-02-14,2021-02-18
256,EM-DAT,2021-0090-MDG,Madagascar,2021-02-18,2021-02-22
257,DFO,DFO-5032,Mozambique,2021-02-10,2021-02-20
257,EM-DAT,2021-0083-MOZ,Mozambique,2021-02-12,2021-02-17
258,DFO,DFO-5026,Philippines,2021-02-08,2021-02-14
258,EM-DAT,2021-0108-PHL,Philippines,2021-02-11,2021-02-12
259,DFO,DFO-5023,India,2021-02-07,2021-02-08
259,EM-DAT,2021-0072-IND,India,2021-02-07,2021-02-08
260,DFO,DFO-5020,France,2021-01-31,2021-02-03
260,EM-DAT,2021-0063-FRA,France,2021-02-01,2021-02-10
261,DFO,DFO-5018,Paraguay,2021-01-30,2021-02-08
261,EM-DAT,2021-0067-PRY,Paraguay,2021-01-31,2021-02-02
262,DFO,DFO-5010,Indonesia,2021-01-11,2021-01-13
262,EM-DAT,2021-0023-IDN,Indonesia,2021-01-06,2021-01-08
262,EM-DAT,2021-0005-IDN,Indonesia,2021-01-15,2021-01-21
263,DFO,DFO-5007,Malaysia,2020-12-17,2020-12-28
263,DFO,DFO-5012,Malaysia,2021-01-01,2021-01-12
263,DFO,DFO-5011,Malaysia,2021-01-11,2021-01-13
263,EM-DAT,2020-0559-MYS,Malaysia,2020-12-20,2020-12-21
263,EM-DAT,2021-0028-MYS,Malaysia,2021-01-02,2021-01-08
263,EM-DAT,2021-0015-MYS,Malaysia,2021-01-11,2021-01-13
263,EM-DAT,2021-0008-MYS,Malaysia,2021-01-12,2021-01-15
264,DFO,DFO-5013,Serbia • Bulgaria,2021-01-09,2021-01-13
264,EM-DAT,2021-0020-BGR,Bulgaria,2021-01-11,2021-01-12
264,EM-DAT,2021-0020-SRB,Serbia,2021-01-11,2021-01-12
265,DFO,DFO-5009,Namibia,2021-01-01,2021-01-13
265,EM-DAT,2021-0013-NAM,Namibia,2021-01-01,2021-01-14
266,DFO,DFO-5004,Brazil,2020-12-17,2020-12-24
266,DFO,DFO-5003,Brazil,2020-12-22,2020-12-24
266,EM-DAT,2020-0560-BRA,Brazil,2020-12-17,2020-12-21
267,DFO,DFO-4996,Thailand,2020-11-15,2020-12-15
267,DFO,DFO-5005,Thailand,2020-12-17,2020-12-22
267,EM-DAT,2020-0529-THA,Thailand,2020-11-25,2020-12-14
267,EM-DAT,2020-0561-THA,Thailand,2020-12-16,2020-12-21
268,DFO,DFO-5002,Democratic Republic of the Congo,2020-12-01,2020-12-10
268,EM-DAT,2020-0531-COD,Democratic Republic of the Congo,2020-12-02,2020-12-03
269,DFO,DFO-4984,Italy,2020-11-20,2020-11-23
269,EM-DAT,2020-0540-ITA,Italy,2020-11-20,2020-11-23
269,EM-DAT,2020-0521-ITA,Italy,2020-11-28,2020-11-29
270,DFO,DFO-4982,Greece,2020-11-10,2020-11-12
270,EM-DAT,2020-0503-GRC,Greece,2020-11-10,2020-11-11
271,DFO,DFO-4990,Venezuela (Bolivarian Republic of),2020-11-10,2020-11-23
271,EM-DAT,2020-0498-VEN,Venezuela (Bolivarian Republic of),2020-11-08,2020-11-17
272,DFO,DFO-4983,New Zealand,2020-11-09,2020-11-12
272,EM-DAT,2020-0543-NZL,New Zealand,2020-11-09,2020-11-10
273,DFO,DFO-4972,Indonesia,2020-11-04,2020-11-09
273,EM-DAT,2020-0486-IDN,Indonesia,2020-10-21,2020-10-31
274,DFO,DFO-4978,Colombia,2020-10-20,2020-11-09
274,EM-DAT,2020-0477-COL,Colombia,2020-10-31,2020-11-02
275,DFO,DFO-4969,India,2020-10-16,2020-10-25
275,EM-DAT,2020-0446-IND,India,2020-10-01,2020-10-26
276,DFO,DFO-4965,Mozambique,2020-10-02,2020-10-25
276,EM-DAT,2020-0484-MOZ,Mozambique,2020-10-01,2020-10-31
277,DFO,DFO-4960,Nigeria,2020-08-05,2020-08-27
277,DFO,DFO-4967,Nigeria,2020-09-15,2020-10-25
277,EM-DAT,2020-0455-NGA,Nigeria,2020-06-24,2020-10-31
277,EM-DAT,2020-0321-NGA,Nigeria,2020-06-24,2020-07-31
278,DFO,DFO-4968,Togo,2020-09-15,2020-10-21
278,EM-DAT,2020-0426-TGO,Togo,2020-09-01,2020-10-31
279,DFO,DFO-4971,Congo,2020-09-01,2020-11-09
279,EM-DAT,2020-0509-COG,Congo,2020-11-02,2020-11-02
280,DFO,DFO-4952,Afghanistan,2020-08-25,2020-08-27
280,EM-DAT,2020-0377-AFG,Afghanistan,2020-08-25,2020-09-04
281,DFO,DFO-4953,Pakistan,2020-08-24,2020-08-27
281,EM-DAT,2020-0357-PAK,Pakistan,2020-08-01,2020-09-01
282,DFO,DFO-4921,India • Bangladesh,2020-05-19,2020-05-20
282,DFO,DFO-4919,India,2020-05-23,2020-06-03
282,DFO,DFO-4927,India,2020-06-02,2020-06-03
282,DFO,DFO-4920,India,2020-06-20,2020-07-30
282,DFO,DFO-4943,India,2020-07-12,2020-07-18
282,DFO,DFO-4961,India,2020-08-21,2020-08-27
282,EM-DAT,2020-0198-IND,India,2020-05-10,2020-05-13
282,EM-DAT,2020-0206-IND,India,2020-05-24,2020-05-26
282,EM-DAT,2020-0304-IND,India,2020-06-01,2020-08-16
282,EM-DAT,2020-0249-IND,India,2020-06-01,2020-06-09
283,DFO,DFO-4954,Chad • Cameroon,2020-08-10,2020-08-27
283,DFO,DFO-4975,Chad • Cameroon,2020-08-20,2020-11-09
283,EM-DAT,2020-0382-TCD,Chad,2020-08-01,2020-10-12
283,EM-DAT,2020-0592-CMR,Cameroon,2020-09-11,2020-09-12
284,DFO,DFO-4957,Uganda,2020-08-19,2020-08-22
284,EM-DAT,2020-0385-UGA,Uganda,2020-08-19,2020-08-19
285,DFO,DFO-4948,Republic of Korea,2020-07-29,2020-07-30
285,EM-DAT,2020-0327-KOR,Republic of Korea,2020-07-13,2020-07-30
285,EM-DAT,2020-0333-KOR,Republic of Korea,2020-08-01,2020-08-12
286,DFO,DFO-4958,Sudan • South Sudan,2020-07-28,2020-08-27
286,EM-DAT,2020-0305-SDN,Sudan,2020-06-01,2020-09-09
286,EM-DAT,2020-0362-SSD,South Sudan,2020-07-01,2020-12-01
287,DFO,DFO-4949,Myanmar,2020-07-15,2020-07-30
